"Person H-ID"	"Person Record Title"	"Family name"	"Given name(s)"	"Alternate name(s) / title(s)"	Gender	"Short description"	Note	"Index reference"	"CartulR Entity ID"	IndexFontenay	"Related Person(s)"	Honorific	"Cause of death"	"Person type"	"Person role"	"Birth date"	"Birth date (temporal)"	"Country of birth"	"Death date"	"Death date (temporal)"	"Country of death"	"Place of death"	"Place of death Record Title"	"Place of death H-ID"	"Place of death Record Title"	"Cause of death"	"date from"	"date from (temporal)"	"date to"	"date to (temporal)"
86737	"Tiepolo (Jacopo)"	"Tiepolo (Jacopo)"				"ambassadeur de Venise"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e379987																						
86738	"Tilbert (Mes Jean"	"Tilbert (Mes Jean"				Pierre)		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e380082																						
86740	"Tiphaine (Simon)"	"Tiphaine (Simon)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e380200																						
86741	"Bernard de La Ferté-Bernard"	"Bernard de La Ferté-Bernard"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157083																						
86742	Tiphaine	Tiphaine				"femme de Guillaume le Grand"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e380215																						
86743	"Tiphaine de Saint-Pierre-ès-Champs"	"Tiphaine de Saint-Pierre-ès-Champs"				"nourrice d'Isabelle, fille du Roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e380230																						
86744	"Tirel (Guillaume II)"	"Tirel (Guillaume II)"				"chevalier, sire de Poix"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e380245																						
86745	"Tirel (Roger)"	"Tirel (Roger)"				"sa forfaiture à Neuilly-le-Malherbe"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e380260																						
86746	"Tison (Geoffroi)"	"Tison (Geoffroi)"				chevalier		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e380294																						
86749	"Toda d'Orbàiz"	"Toda d'Orbàiz"				"femme de feu Garcia Vidal"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e380355																						
86752	"Agnès de Melun"	"Agnès de Melun"		Agnès		"fille de Philippe de Melun"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e133704																						
86753	"Bernard de Languissel"	"Bernard de Languissel"				"chevalier du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157098																						
86754	"Tonne (Perrot)"	"Tonne (Perrot)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e380488																						
86757	"Toset (Bertrand)"	"Toset (Bertrand)"				"habitant de Narbonne"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e380683																						
86763	"Toulza (Arnaud)"	"Toulza (Arnaud)"				"notaire public de Toulouse et de la Cour du viguier de Toulouse"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e382787																						
86764	"Bernard de La Tour"	"Bernard de La Tour"				"abbé de Saint-Papoul"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157113																						
86765	"Toulza (Me Bernard)"	"Toulza (Me Bernard)"				"notaire royal"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e382803																						
86775	"Bernard III de La Tour"	"Bernard III de La Tour"				"seigneur de Latour-d'Auvergne"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157128																						
86776	"Tournés (Jean)"	"Tournés (Jean)"				"de Moy-de-l'Aisne"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e383468																						
86778	"Toustain (Jean)"	"Toustain (Jean)"				"notaire au Châtelet de Paris"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e384080																						
86782	"Travaille (Jean)"	"Travaille (Jean)"				"sa femme et ses enfants"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e384298																						
86783	"Traverii (Arnaud)"	"Traverii (Arnaud)"				"juge pour Jacques Ier, roi de Majorque"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e384314																						
86786	"Bernard de Marigny"	"Bernard de Marigny"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157143																						
86787	"Trenchet de Jouy"	"Trenchet de Jouy"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e384555																						
86788	"Trépotel (Hugues)"	"Trépotel (Hugues)"				chevalier		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e384570																						
86789	"Trevaire (Pierre)"	"Trevaire (Pierre)"				"habitant de Coutances"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e384646																						
86793	"Tristan (Gencien)"	"Tristan (Gencien)"				"valet du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e384941																						
86794	"Tristan (Marguerite),Marguerite"	"Tristan (Marguerite)|Marguerite"		Marguerite		"1re femme de Pierre V de Chambly, dame de Chambly"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e384956|Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e285009																						
86795	"Tronquière (Girard ou Giraud)"	"Tronquière (Girard ou Giraud)"				"receveur ou trésorier du roi en Poitou et Saintonge"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e385047																						
86796	"Troquier (Ancelin)"	"Troquier (Ancelin)"				"de Crandelain, et son fils bâtard Pierre Troquier"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e385068																						
86797	"Bernard de Marnhagues"	"Bernard de Marnhagues"				"habitant du château de Brusque"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157159																						
86798	"Trousseau (Macé)"	"Trousseau (Macé)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e385114																						
86799	"Troussel (Philippe)"	"Troussel (Philippe)"				"chevalier, jadis seigneur de Louvetot"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e385162																						
86800	"Troussevache (Jean)"	"Troussevache (Jean)"				"échanson et familier, puis chambellan et trésorier de Charles Ier, roi de Sicile"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e385177																						
86802	"Turgot (Jean)"	"Turgot (Jean)"				"ou de Turgoville, écuyer"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e385673																						
86803	"Tybert (Louis)"	"Tybert (Louis)"				"bourgeois de Paris"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e385777																						
86804	"Tyboud (Guillaume)"	"Tyboud (Guillaume)"				"prévôt de Paris"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e385806																						
86805	"Umbaut (Bernard)"	"Umbaut (Bernard)"				"notaire public du roi et de l'évêque de Mende"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e385859																						
86806	"Urdimala (Élie)"	"Urdimala (Élie)"				donzel		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e385905																						
86808	"Bernard de Marteaux"	"Bernard de Marteaux"				"bourgeois de Saint-Jean-d'Angély"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157174																						
86809	"Vaaseur (Adam)"	"Vaaseur (Adam)"				écuyer		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e386206																						
86810	Vaast	Vaast				"prêtre d'Alphonse de Rouvroy"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e386221																						
86819	"Bernard de Montferrand (frère)"	"Bernard de Montferrand (frère)"				"provincial de l'ordre des Ermites de Saint-Augustin dans la province de Toulouse"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157195																						
86823	"Vales (Féraud) père de Me Nicole Vales"	"Vales (Féraud) père de Me Nicole Vales"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e386881																						
86824	"Vales (Nicole)"	"Vales (Nicole)"				clerc		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e386897																						
86827	"Vallergue (Pierre-Raimond)"	"Vallergue (Pierre-Raimond)"				"de Roquemaure"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e387094																						
86829	"Valpurge de Rodez femme du vicomte de Creissels"	"Valpurge de Rodez femme du vicomte de Creissels"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e387384																						
86830	"Bernard de Montméjean"	"Bernard de Montméjean"				"notaire de la Cour de Laissac"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157210																						
86831	"Vandier (Élie et Pierre)"	"Vandier (Élie et Pierre)"				frères		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e387540																						
86832	"Van Hertsberg (Jean)"	"Van Hertsberg (Jean)"					"v. Hertsberg"	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e387570																						
86841	"Bernard V de Moreuil"	"Bernard V de Moreuil"				chevalier		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157225																						
86851	"Vaysse (Guilhem)"	"Vaysse (Guilhem)"				"épicier de Béziers, receveur de l'argent des biens juifs"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e388838																						
86852	"Bernard VI de Moreuil"	"Bernard VI de Moreuil"				écuyer		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157240																						
86853	"Velhaire (Pierre)"	"Velhaire (Pierre)"				"baile royal de Theziers et Volpelières"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e388965																						
86855	"Vendômeau (Jean)"	"Vendômeau (Jean)"				"jadis bourgeois de Chartres, commis à la besogne des juifs audit lieu"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e389096																						
86861	"Vera (Guillaume)"	"Vera (Guillaume)"				"bourgeois du Puy"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e389394																						
86862	"Vera (Jean)"	"Vera (Jean)"				"bourgeois du Puy"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e389409																						
86863	Agnès	Agnès				"fille de Pierre le Moine et de Bourgeoise"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e133715																						
86864	"Bernard de Podio"	"Bernard de Podio"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157259																						
86865	"Verdillon du Verger"	"Verdillon du Verger"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e389570																						
86866	"Verger (Arnaud)"	"Verger (Arnaud)"				"marchand de Narbonne"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e389712																						
86868	"Vergier (Raimond)"	"Vergier (Raimond)"				"notaire public de Carcassonne"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e389753																						
86869	"Veriau (Guillaume)"	"Veriau (Guillaume)"				prêtre		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e389842																						
86871	"Vermot (Guilhem)"	"Vermot (Guilhem)"				"notaire public royal"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e390177																						
86875	"Bernard de Rivière"	"Bernard de Rivière"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157274																						
86880	"Vidal (Dieulosal)"	"Vidal (Dieulosal)"				"juif de Narbonne"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391324																						
86881	"Vidal (Garcia)"	"Vidal (Garcia)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391340																						
86882	"Vidal (Pierre)"	"Vidal (Pierre)"				légiste		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391355																						
86883	"Vidal (Samuel) d'Escales"	"Vidal (Samuel) d'Escales"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391370																						
86884	"Vidal de Boeriano"	"Vidal de Boeriano"				"jadis juif de Nîmes"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391399																						
86885	"Vidal de Mauguio"	"Vidal de Mauguio"				juif		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391414																						
86886	"Bernard de Saint-Didier"	"Bernard de Saint-Didier"				"sa fille"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157289																						
86887	"Vidal de Sommières"	"Vidal de Sommières"				juif		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391430																						
86891	"Vigier (Bon Macip)"	"Vigier (Bon Macip)"				juif		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391911																						
86892	"Vigier (Élie) (Élie), donzel, viguier"	"Vigier (Élie) (Élie), donzel, viguier"				"donzel, viguier (ou mieux vigier) du Puy-Saint-Front de Périgueux"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391926																						
86893	"Vigier (Geoffroi)"	"Vigier (Geoffroi)"				"seigneur de Dompierre-sur-Mer, damoiseau"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391940																						
86894	"Vigier (Hugues)"	"Vigier (Hugues)"				"ses héritiers"	"de La Rochelle"	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391955																						
86895	"Vigier (Jean)"	"Vigier (Jean)"				"bourgeois de La Rochelle"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391970																						
86896	"Vigier (Jean)"	"Vigier (Jean)"				"chevalier du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e391985																						
86897	"Bernard de Vals"	"Bernard de Vals"				"abbé de Sarlat"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157304																						
86903	"Villaine (Jean)"	"Villaine (Jean)"				"poissonnier de mer en la Cuisine du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e392145																						
86905	"Villan (Jean)"	"Villan (Jean)"				"bourgeois de Carcassonne, notaire public royal"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e392241																						
86908	"Bernard de Vendres"	"Bernard de Vendres"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157319																						
86919	"Bernard de Verberie"	"Bernard de Verberie"				"viguier de Cabardès"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157334																						
86930	"Bernard de Villalbe (Me)"	"Bernard de Villalbe (Me)"				"notaire du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157353																						
86932	"Violo (Bernard)"	"Violo (Bernard)"				"notaire de la Cour des appellations de Toulouse"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e394919																						
86933	"Virgile (Guillaume)"	"Virgile (Guillaume)"				"syndic de Fontès"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e394980																						
86940	Vivant	Vivant				"fils de feu Simon le Juif"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e395494																						
86941	"Bernard du Bosc"	"Bernard du Bosc"				"notaire de Laurac"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157371																						
86942	Vivian	Vivian						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e395535																						
86947	"Volé (Nicolas)"	"Volé (Nicolas)"				"évêque de Meaux"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e395896																						
86950	"Voué d'Épinal"	"Voué d'Épinal"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e395994																						
86952	"Bernard II du Caylar"	"Bernard II du Caylar"				"donzel de Roujan, et son fils Bernard III du Caylar"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157386																						
86953	"Waleran II de Luxembourg"	"Waleran II de Luxembourg"				damoiseau		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396168																						
86954	Wales	Wales				"fils du défunt châtelain de Bergues"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396183																						
86958	"Wasselin de Gand"	"Wasselin de Gand"				"bourgeois de Paris"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396332																						
86959	Wautier	Wautier				"abbé de Saint-Quentin-en-l'Ile"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396376																						
86960	"Wautier d'Anvers"	"Wautier d'Anvers"				"archidiacre de Cambrai"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396402																						
86963	"Bernard du Mès"	"Bernard du Mès"		"Bernardus de Meso"		"Bernardus de Meso, conseiller et familier du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157401																						
86964	"Wiard de Meuse"	"Wiard de Meuse"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396482																						
86965	"Wilequart (Colard)"	"Wilequart (Colard)"				chevalier		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396512																						
86966	"Willard de Serocourt"	"Willard de Serocourt"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396527																						
86967	"Willebard (Jean)"	"Willebard (Jean)"				"bourgeois de Gand"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396542																						
86969	"Wyon de Caumont"	"Wyon de Caumont"				"jadis chevalier et seigneur de Plumoison, ses enfants"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396648																						
86971	"Y. de Laudunaco"	"Y. de Laudunaco"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396689																						
86972	"Ydier (Geoffroi le fils)"	"Ydier (Geoffroi le fils)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396715																						
86975	"Bernard-Jourdain IV de L'Isle"	"Bernard-Jourdain IV de L'Isle"				"donzel, seigneur de L'Isle-Jourdain"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157835																						
86976	"Yécelin (Jacques)"	"Yécelin (Jacques)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396744																						
86978	"Ymon (Raimond)"	"Ymon (Raimond)"				chevalier		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396822																						
86979	"Ynard (Bernard)"	"Ynard (Bernard)"				"notaire de Pavie"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396837																						
86980	Yolande	Yolande						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396852																						
86981	Ysabellis	Ysabellis				"domina de Villa Fargeau (Isabelle, dame de Villefargeau) et liberi ejus"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396902																						
86982	Ysabellis	Ysabellis				"uxor Guidonis de Tociaco"	"Isabelle du Vault-de-Lugny, femme de Gui II de Toucy"	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396918																						
86983	"Ysalguier (Raimond)"	"Ysalguier (Raimond)"				"changeur , — du roi, à Toulouse"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396933																						
86984	"Ysarn (Guilhem)"	"Ysarn (Guilhem)"				"sergent d'armes et viguier du roi à Toulouse"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e396954																						
86986	Bernarde	Bernarde				"femme de Geoffroi de Vitry"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157865																						
86987	"Yveiin (Alexandre)"	"Yveiin (Alexandre)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e397011																						
86988	Yves	Yves						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e397026																						
86989	"Yvo de Laudunaco (magister)"	"Yvo de Laudunaco (magister)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e397052																						
86990	"Yvon (Pierre)"	"Yvon (Pierre)"				"de Méry, clerc du roi"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e397063																						
86991	Bernarde	Bernarde				"fille de feu Bernard de Saint-Didier son fils"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157880																						
86992	Bemarde	Bemarde				"veuve de Me Raoul le Physicien"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157895																						
86993	"Bernardino da Casale"	"Bernardino da Casale"				"syndic et procureur des marchands de Milan"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157911																						
86994	"Bernardot (Bernard)"	"Bernardot (Bernard)"				"notaire public de Béziers"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157926																						
86995	"Bernardus de Meso"	"Bernardus de Meso"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157941																						
86996	"Bernart (Raimond)"	"Bernart (Raimond)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e157963																						
86997	"Berrella de Berrellis (Arnaud)"	"Berrella de Berrellis (Arnaud)"						Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e158092																						
